StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.21012635480218712816069264326295410954,0
1.2.826.0.1.3680043.8.498.21024377993947321291280779867493407199,2
1.2.826.0.1.3680043.8.498.21060274255072711241653174133146945101,0
1.2.826.0.1.3680043.8.498.21116046804798247223618072736212944615,1
1.2.826.0.1.3680043.8.498.21135201439483157418374033420156525658,4
1.2.826.0.1.3680043.8.498.21142867813782396036287673290033987859,2
1.2.826.0.1.3680043.8.498.21239630702461934662855021164119114203,4
1.2.826.0.1.3680043.8.498.21294732642571417618432023007693943849,2
1.2.826.0.1.3680043.8.498.21312254534068992054745674608909722454,3
1.2.826.0.1.3680043.8.498.21322638458116180116030396109651929596,1
1.2.826.0.1.3680043.8.498.21389336408905524316915532623385847283,2
1.2.826.0.1.3680043.8.498.21403015320378798778538823075316902483,2
1.2.826.0.1.3680043.8.498.21413285047211074156709106352750752275,3
1.2.826.0.1.3680043.8.498.21449012857520712901884874638467532958,4
1.2.826.0.1.3680043.8.498.21478660341431677113136859217606773871,1
1.2.826.0.1.3680043.8.498.21520719119040558609068952147312604007,1
1.2.826.0.1.3680043.8.498.21556073772857867149576001337847113661,1
1.2.826.0.1.3680043.8.498.21558570608416990974711670673431746511,1
1.2.826.0.1.3680043.8.498.21584859831565112159503971937497384030,0
1.2.826.0.1.3680043.8.498.21605506484276750075895228202564072044,4
1.2.826.0.1.3680043.8.498.21606196343708804451390109412118036330,4
1.2.826.0.1.3680043.8.498.21634792491972658759276025394685307053,1
1.2.826.0.1.3680043.8.498.21636337451527049130190928852193267826,0
1.2.826.0.1.3680043.8.498.21726746202429506433532477857404854137,4
1.2.826.0.1.3680043.8.498.21769352980698937182060933429354012104,3
1.2.826.0.1.3680043.8.498.21798342483930597563659425189400765869,2
1.2.826.0.1.3680043.8.498.21862609534273524003153225756948913437,0
1.2.826.0.1.3680043.8.498.21868734450232158209414868901539475548,1
1.2.826.0.1.3680043.8.498.21874562538764236819894456417694074673,1
1.2.826.0.1.3680043.8.498.21904421326144238681996713485932410596,4
1.2.826.0.1.3680043.8.498.21937000442536121262190458446148124910,2
1.2.826.0.1.3680043.8.498.21954482915702797371609582020715955762,3
1.2.826.0.1.3680043.8.498.21991252201684723900045301917670383228,1
1.2.826.0.1.3680043.8.498.22007253197523827371600763959266047295,1
1.2.826.0.1.3680043.8.498.22025729757015485203756049440674914537,1
1.2.826.0.1.3680043.8.498.22027914323057444746912555313058666950,3
1.2.826.0.1.3680043.8.498.22053727963380087706894183799325067544,1
1.2.826.0.1.3680043.8.498.22057596860528658818833903685827585805,1
1.2.826.0.1.3680043.8.498.22088734384869383587217556574382319654,3
1.2.826.0.1.3680043.8.498.22109739962224309418874538994436903404,1
1.2.826.0.1.3680043.8.498.22119720417177816110156744770171496965,4
1.2.826.0.1.3680043.8.498.22126824950877890715014783370071292997,4
1.2.826.0.1.3680043.8.498.22135282054716841452811687331325271982,4
1.2.826.0.1.3680043.8.498.22137222939487357840166329770642627189,0
1.2.826.0.1.3680043.8.498.22249763791584161324425922920269052844,0
1.2.826.0.1.3680043.8.498.22263857526032448247006468310072414129,1
1.2.826.0.1.3680043.8.498.22275537949387641831010030150398063643,2
1.2.826.0.1.3680043.8.498.22338400095583099753286935111647807038,4
1.2.826.0.1.3680043.8.498.22357754074308826479280023393343731000,0
1.2.826.0.1.3680043.8.498.22394208178597637441149549895512290013,1
1.2.826.0.1.3680043.8.498.22398041676780235097751294563297953841,4
1.2.826.0.1.3680043.8.498.22398731807962276404889164827238996005,3
1.2.826.0.1.3680043.8.498.22407175411826914385667795929161924645,1
1.2.826.0.1.3680043.8.498.22426390571898968732573184721547490379,1
1.2.826.0.1.3680043.8.498.22456525904575663955604077506103354060,4
1.2.826.0.1.3680043.8.498.22480218016816209183384996714060953859,4
1.2.826.0.1.3680043.8.498.22508124641661887430614105328316053644,1
1.2.826.0.1.3680043.8.498.22583985355672251619550173090948161714,4
1.2.826.0.1.3680043.8.498.22594249996322566888700984133307337128,1
1.2.826.0.1.3680043.8.498.22594742481654038247097269358877852869,3
1.2.826.0.1.3680043.8.498.22596004572382994883130705870731193046,1
1.2.826.0.1.3680043.8.498.22617494262793136174349268379191631799,3
1.2.826.0.1.3680043.8.498.22632919018724241015271844108954804020,2
1.2.826.0.1.3680043.8.498.22656222254273662937226093008714426490,2
1.2.826.0.1.3680043.8.498.22678957404909201599340396039237525550,2
1.2.826.0.1.3680043.8.498.22684505799921376181913295621462268931,1
1.2.826.0.1.3680043.8.498.22803020644232321685575897661362804423,2
1.2.826.0.1.3680043.8.498.22867776500261605752195206933939172136,4
1.2.826.0.1.3680043.8.498.22886251629508830700774506697670139848,1
1.2.826.0.1.3680043.8.498.22938598188283919466040132624303635817,2
1.2.826.0.1.3680043.8.498.22985467719058223198642920273233975053,3
1.2.826.0.1.3680043.8.498.22990786875064680564672188701015740170,2
1.2.826.0.1.3680043.8.498.23043120269252616884307662769766701449,0
1.2.826.0.1.3680043.8.498.23046618786812839762801821364158313134,1
1.2.826.0.1.3680043.8.498.23063675880057833741455102729816364091,2
1.2.826.0.1.3680043.8.498.23065868481290440008286663193810913414,4
1.2.826.0.1.3680043.8.498.23073694267101759922738121732233014980,4
1.2.826.0.1.3680043.8.498.23081294963277525274551516232134221416,2
1.2.826.0.1.3680043.8.498.23094733099955217022059584418468076048,0
1.2.826.0.1.3680043.8.498.23107903961514228607587963030481481744,2
1.2.826.0.1.3680043.8.498.23166300530486600338569917595744444657,3
1.2.826.0.1.3680043.8.498.23182005205627494484490011351673355568,4
1.2.826.0.1.3680043.8.498.23378338408981699466914366379590099738,2
1.2.826.0.1.3680043.8.498.23394601328148358087542766577727876635,0
1.2.826.0.1.3680043.8.498.23409201792139701921731647470152180932,0
1.2.826.0.1.3680043.8.498.23422918444346962998731376196027420200,3
1.2.826.0.1.3680043.8.498.23427198594727947883953289189443006288,4
1.2.826.0.1.3680043.8.498.23518857399095666263158269685495375084,4
1.2.826.0.1.3680043.8.498.23523176367321534630723586470190430254,1
1.2.826.0.1.3680043.8.498.23677916081296740815989149501889343663,0
1.2.826.0.1.3680043.8.498.23686732555936573712275826587678502899,1
1.2.826.0.1.3680043.8.498.23703817737293327679300330167234268929,3
1.2.826.0.1.3680043.8.498.23713320796530316370039202981138376061,4
1.2.826.0.1.3680043.8.498.23719982492392272262684855675016475265,1
1.2.826.0.1.3680043.8.498.23733147518259581649562651915997449088,0
1.2.826.0.1.3680043.8.498.23757007145576852496599816072431075057,0
1.2.826.0.1.3680043.8.498.23822313132245448173452915228147497501,2
1.2.826.0.1.3680043.8.498.23833933822461809237193998300076847210,3
1.2.826.0.1.3680043.8.498.23849672490426589132734390202638283865,4
1.2.826.0.1.3680043.8.498.23911658810234305013984976739924353704,1
1.2.826.0.1.3680043.8.498.23939313916974849526459717576344063277,0
1.2.826.0.1.3680043.8.498.23956169649865635269920565218680494366,2
1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762,0
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,2
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,0
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,2
1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781,3
1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200,3
1.2.826.0.1.3680043.8.498.24220732394554303343522053195582322788,2
1.2.826.0.1.3680043.8.498.24267153760943721146187182369810590631,4
1.2.826.0.1.3680043.8.498.24283484945988825507450239904606754405,1
1.2.826.0.1.3680043.8.498.24291465113360632954006568021942978765,0
1.2.826.0.1.3680043.8.498.24302889622350917085868032747474929504,3
1.2.826.0.1.3680043.8.498.24313647347273496316728514161733307557,3
1.2.826.0.1.3680043.8.498.24369332907731805266450307536793220148,1
1.2.826.0.1.3680043.8.498.24432243084670627958434695475653885175,3
1.2.826.0.1.3680043.8.498.24478195415117310702720951368429189290,0
1.2.826.0.1.3680043.8.498.24502332819381293694020055836255028614,4
1.2.826.0.1.3680043.8.498.24529300482982370922479679056174585978,1
1.2.826.0.1.3680043.8.498.24555528844026121007453886375651403314,2
1.2.826.0.1.3680043.8.498.24563801799946310644914912532825629118,1
1.2.826.0.1.3680043.8.498.24588524807799377432185260702152371503,1
1.2.826.0.1.3680043.8.498.24635589616467409099788838058892886889,4
1.2.826.0.1.3680043.8.498.24661137747502154216858169258339731263,0
1.2.826.0.1.3680043.8.498.24679905857546029995247839380830345841,4
1.2.826.0.1.3680043.8.498.24680736086205072406257935876858402593,4
1.2.826.0.1.3680043.8.498.24714029982431301486050388345836960910,0
1.2.826.0.1.3680043.8.498.24758830794084473905762034032291806038,2
1.2.826.0.1.3680043.8.498.24808246532191535554375304081795021306,0
1.2.826.0.1.3680043.8.498.24826041178550854190310664677274404684,0
1.2.826.0.1.3680043.8.498.24866943620580666216571030343221534720,1
1.2.826.0.1.3680043.8.498.24872746733270791851241663716306993824,3
1.2.826.0.1.3680043.8.498.24875052319550288230112434151792125187,3
1.2.826.0.1.3680043.8.498.24940437326555494150792221007907527983,2
1.2.826.0.1.3680043.8.498.25006652485159423287561656594171884310,0
1.2.826.0.1.3680043.8.498.25010661650105533302140829168731585935,0
1.2.826.0.1.3680043.8.498.25088333117273619121936521384053709674,0
1.2.826.0.1.3680043.8.498.25103708168569906591706406794385334861,3
1.2.826.0.1.3680043.8.498.25107837907285885353845034555062540189,1
1.2.826.0.1.3680043.8.498.25145588904873072866960435474159832047,0
1.2.826.0.1.3680043.8.498.25156207169523051276979595262558652072,2
1.2.826.0.1.3680043.8.498.25167060436407065195851060078175404789,1
1.2.826.0.1.3680043.8.498.25188196199869378521949969245728443004,2
1.2.826.0.1.3680043.8.498.25196393144875332073285250936506555534,4
1.2.826.0.1.3680043.8.498.25206096958520407302630747466352252249,1
1.2.826.0.1.3680043.8.498.25252553477605568387898480443616118724,3
1.2.826.0.1.3680043.8.498.25259588756496584739814764896903786709,3
1.2.826.0.1.3680043.8.498.25266231062774974303723359806535863810,3
1.2.826.0.1.3680043.8.498.25292715244575997322139502072242615319,3
1.2.826.0.1.3680043.8.498.25359770839263995354733835365510047109,2
1.2.826.0.1.3680043.8.498.25394815405242666778213609728680620077,1
1.2.826.0.1.3680043.8.498.25431207706481141354761246438973384670,1
1.2.826.0.1.3680043.8.498.25440342930186170531037102906687829898,1
1.2.826.0.1.3680043.8.498.25480883220477368504575353972328124891,1
1.2.826.0.1.3680043.8.498.25487225187305802150215261512092051199,0
1.2.826.0.1.3680043.8.498.25505153402978560400776672230220616863,4
1.2.826.0.1.3680043.8.498.25512240159357553134500245590935010104,0
1.2.826.0.1.3680043.8.498.25549974159486441938843396591725289882,1
1.2.826.0.1.3680043.8.498.25550871519416839807700061317524004550,0
1.2.826.0.1.3680043.8.498.25558526735614916746398919603493693652,3
1.2.826.0.1.3680043.8.498.25604547074218147115077644853162295379,4
1.2.826.0.1.3680043.8.498.25616615589791001678067099907823838797,2
1.2.826.0.1.3680043.8.498.25635522141852534580088120697977308505,4
1.2.826.0.1.3680043.8.498.25643897330283020467388814112594686690,4
1.2.826.0.1.3680043.8.498.25650384476012633612528314070894186451,4
1.2.826.0.1.3680043.8.498.25663557443141366332431300959089922567,2
1.2.826.0.1.3680043.8.498.25663827732039068221184137540713755716,0
1.2.826.0.1.3680043.8.498.25679930222284447338484621953345520487,4
1.2.826.0.1.3680043.8.498.25695966186129395049687747156570466645,1
1.2.826.0.1.3680043.8.498.25697539332996211770844878649053316629,1
1.2.826.0.1.3680043.8.498.25758766525934930593672922246867704103,2
1.2.826.0.1.3680043.8.498.25765711614507755527825654507920391096,4
1.2.826.0.1.3680043.8.498.25766387275525303860953321689718246405,1
1.2.826.0.1.3680043.8.498.25766673238950703352855821505938941878,2
1.2.826.0.1.3680043.8.498.25792216289349936450377008453709520260,2
1.2.826.0.1.3680043.8.498.25815857653380672532983223088817283976,0
1.2.826.0.1.3680043.8.498.25818541516137783435601858274495597736,1
1.2.826.0.1.3680043.8.498.25856396695552621816673203639618612020,3
1.2.826.0.1.3680043.8.498.25899681172115698926926115441929702502,4
1.2.826.0.1.3680043.8.498.25904473139226718487560978103077541725,0
1.2.826.0.1.3680043.8.498.25909078145370189195643713208718315003,1
1.2.826.0.1.3680043.8.498.25928779639851562853500186715690156268,1
1.2.826.0.1.3680043.8.498.25953117039631879376428439063599611036,1
1.2.826.0.1.3680043.8.498.25977532612504997807641730439567378227,0
1.2.826.0.1.3680043.8.498.26002972602557466222471260313257965551,1
1.2.826.0.1.3680043.8.498.26004572902429209855865822977387283547,2
1.2.826.0.1.3680043.8.498.26006372873438224908989402529530833528,3
1.2.826.0.1.3680043.8.498.26023120405608635089544039694812003604,0
1.2.826.0.1.3680043.8.498.26066524302907849854339129271283426208,1
1.2.826.0.1.3680043.8.498.26072622476167889001255150030772906081,2
1.2.826.0.1.3680043.8.498.26150637525321126007832687915610995568,0
1.2.826.0.1.3680043.8.498.26201626427712146573573952548179938304,4
1.2.826.0.1.3680043.8.498.26257425287121280175418060407044075705,0
1.2.826.0.1.3680043.8.498.26266119962108543565575361589492142091,4
1.2.826.0.1.3680043.8.498.26325951519908477683595799515094966069,2
1.2.826.0.1.3680043.8.498.26333849754345698117396119042432557445,2
1.2.826.0.1.3680043.8.498.26351577824204863242390892891061594387,3
1.2.826.0.1.3680043.8.498.26373657290121957625263322898744712730,2
1.2.826.0.1.3680043.8.498.26408081008482310696738068933718440200,0
1.2.826.0.1.3680043.8.498.26431974442245797095978351976773354669,0
1.2.826.0.1.3680043.8.498.26474456265903975319674669470473661691,4
1.2.826.0.1.3680043.8.498.26485916396240515006042297316506505324,4
1.2.826.0.1.3680043.8.498.26512333939158074470511885252122191522,4
1.2.826.0.1.3680043.8.498.26536992666456596813876340849399448897,1
1.2.826.0.1.3680043.8.498.26542435427465415008860869796504112727,4
1.2.826.0.1.3680043.8.498.26619973716086136503589916868066348957,4
1.2.826.0.1.3680043.8.498.26651323353208729423825552073457972796,3
1.2.826.0.1.3680043.8.498.26698126402727061400851465377574886112,4
1.2.826.0.1.3680043.8.498.26725172078893286313351418435377708028,1
1.2.826.0.1.3680043.8.498.26790702379506190936834447203448882465,0
1.2.826.0.1.3680043.8.498.26792665054823243997838322477587733719,4
1.2.826.0.1.3680043.8.498.26842258746390750314059176647398369242,3
1.2.826.0.1.3680043.8.498.26843088620128166809417361066548447201,4
1.2.826.0.1.3680043.8.498.26848412380762311150802301982233072694,3
1.2.826.0.1.3680043.8.498.26875920364303755911342338961252130512,0
1.2.826.0.1.3680043.8.498.26880562799522930458745136318439622601,0
1.2.826.0.1.3680043.8.498.26946980494141305258556994153410856428,4
1.2.826.0.1.3680043.8.498.26978027400525885904983020900996228004,4
1.2.826.0.1.3680043.8.498.26989584479346775218799121753035575730,3
1.2.826.0.1.3680043.8.498.27020884753639915245324093232218617967,0
1.2.826.0.1.3680043.8.498.27023892731021470476500135946317920771,4
1.2.826.0.1.3680043.8.498.27025989808002468335294585261291982661,1
1.2.826.0.1.3680043.8.498.27034189091164693165076510006436405194,3
1.2.826.0.1.3680043.8.498.27059975738703546675398620281849285863,4
1.2.826.0.1.3680043.8.498.27157074709305277871045901905120405881,2
1.2.826.0.1.3680043.8.498.27161418589407291713644384596541786246,3
1.2.826.0.1.3680043.8.498.27184343589256623289925252380526385858,2
1.2.826.0.1.3680043.8.498.27186001621007168581611489439038285508,1
1.2.826.0.1.3680043.8.498.27191574009501966309382307682020135126,0
1.2.826.0.1.3680043.8.498.27192678730060203972082511503480566620,4
1.2.826.0.1.3680043.8.498.27197413293500684424735285039923168926,0
1.2.826.0.1.3680043.8.498.27224327142578332905227939015479767285,2
1.2.826.0.1.3680043.8.498.27245171350765293537022546751529180545,1
1.2.826.0.1.3680043.8.498.27306039618857661522863167157208122018,1
1.2.826.0.1.3680043.8.498.27311413427137994435573903541974122355,0
1.2.826.0.1.3680043.8.498.27319908980978184820438244981035567211,3
1.2.826.0.1.3680043.8.498.27324284859290040148888098857880927353,3
1.2.826.0.1.3680043.8.498.27339999385861467858422021400023533486,4
1.2.826.0.1.3680043.8.498.27398034409980350921804398626171135707,0
1.2.826.0.1.3680043.8.498.27422742748182689233651649793019570511,1
1.2.826.0.1.3680043.8.498.27437263843446879932281897446100134924,4
1.2.826.0.1.3680043.8.498.27456622705361831116491505615162380604,2
1.2.826.0.1.3680043.8.498.27460982183399364904497832933739191826,3
1.2.826.0.1.3680043.8.498.27474440682441854303485403899867525864,0
1.2.826.0.1.3680043.8.498.27593710915588175306316595263625481601,4
1.2.826.0.1.3680043.8.498.27627190971637735537007595480396264063,2
1.2.826.0.1.3680043.8.498.27644321991318957631114727895883331622,1
1.2.826.0.1.3680043.8.498.27653320597564308144389724321115208375,2
1.2.826.0.1.3680043.8.498.27655410895168998898506695863000928400,3
1.2.826.0.1.3680043.8.498.27656830051511853680197276412365020780,3
1.2.826.0.1.3680043.8.498.27671779587445983390840223475173360482,2
1.2.826.0.1.3680043.8.498.27681651277422558344520227187021583924,1
1.2.826.0.1.3680043.8.498.27710718386318170070605046744941324421,2
1.2.826.0.1.3680043.8.498.27723413941379681806317930349613970721,3
1.2.826.0.1.3680043.8.498.27723573213501259053792522608339812759,0
1.2.826.0.1.3680043.8.498.27737101979486411869208236811885597351,4
1.2.826.0.1.3680043.8.498.27793455627426963285485957211105588905,2
1.2.826.0.1.3680043.8.498.27796604203156439069742212039368371002,0
1.2.826.0.1.3680043.8.498.27883371281368994280894952749865160316,3
1.2.826.0.1.3680043.8.498.27890860883826681731748268459485259935,1
