StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.13505671694940677161128783863912245059,0
1.2.826.0.1.3680043.8.498.13575953449958751965232580597585303226,1
1.2.826.0.1.3680043.8.498.13597463452741791628023738080583139636,4
1.2.826.0.1.3680043.8.498.13616982533395291590655841043722813973,4
1.2.826.0.1.3680043.8.498.13660439785395658826946769630921591235,1
1.2.826.0.1.3680043.8.498.13695989890112408005495264068064110179,1
1.2.826.0.1.3680043.8.498.13737588520456064856233576393747389054,1
1.2.826.0.1.3680043.8.498.13762716088334302039143651507177887969,1
1.2.826.0.1.3680043.8.498.13829111847660458141056077151781118782,0
1.2.826.0.1.3680043.8.498.13843368750899904654034226115826130084,2
1.2.826.0.1.3680043.8.498.13879163301346984697246311226647565712,1
1.2.826.0.1.3680043.8.498.13915367834258386094001181500560177470,1
1.2.826.0.1.3680043.8.498.13958765761660666865188384031150827763,2
1.2.826.0.1.3680043.8.498.13972325309264527611989585341636140156,0
1.2.826.0.1.3680043.8.498.13975027824128345697756313869165838055,1
1.2.826.0.1.3680043.8.498.14024129019390041106306062001538710978,3
1.2.826.0.1.3680043.8.498.14032903253348079919799627243690484791,1
1.2.826.0.1.3680043.8.498.14061227335828384505403558788548348446,0
1.2.826.0.1.3680043.8.498.14066537811671722419109228137841995847,1
1.2.826.0.1.3680043.8.498.14117402902169664329719927863268363596,4
1.2.826.0.1.3680043.8.498.14137431039800236510749401303688858447,1
1.2.826.0.1.3680043.8.498.14188540532926067083914263496492255704,0
1.2.826.0.1.3680043.8.498.14218113768651197803980865495163189825,2
1.2.826.0.1.3680043.8.498.14229598279617168024212382336641104878,4
1.2.826.0.1.3680043.8.498.14236519693915284584208989450687591759,4
1.2.826.0.1.3680043.8.498.14300107110014472682373589824643789093,4
1.2.826.0.1.3680043.8.498.14325424371811230497993759959862738838,2
1.2.826.0.1.3680043.8.498.14347036698014475959973071477777915575,2
1.2.826.0.1.3680043.8.498.14377917653321813299237274871837695586,1
1.2.826.0.1.3680043.8.498.14400292895187181989838122627394761532,3
1.2.826.0.1.3680043.8.498.14453847272947043746856632410254555895,1
1.2.826.0.1.3680043.8.498.14472261871417480346162193127520918127,0
1.2.826.0.1.3680043.8.498.14477978091360159774052709992034078166,0
1.2.826.0.1.3680043.8.498.14479913217228604289584726096114526268,3
1.2.826.0.1.3680043.8.498.14490539215064287912254286565666891557,3
1.2.826.0.1.3680043.8.498.14495028403937132710814780922642512791,2
1.2.826.0.1.3680043.8.498.14511862461248267537051973802039959211,2
1.2.826.0.1.3680043.8.498.14558486491688263090686005096911018438,1
1.2.826.0.1.3680043.8.498.14679140388328648617386311272361396555,1
1.2.826.0.1.3680043.8.498.14728068688166107022558957899468489735,4
1.2.826.0.1.3680043.8.498.14744714658078107007743063095375646143,4
1.2.826.0.1.3680043.8.498.14770617961376953596780345652892307570,1
1.2.826.0.1.3680043.8.498.14776241668061173271058268311868302014,2
1.2.826.0.1.3680043.8.498.14806659119591146961784818305031900863,1
1.2.826.0.1.3680043.8.498.14845527334849156639306067473358712770,0
1.2.826.0.1.3680043.8.498.14850534390650184292244380816212794996,4
1.2.826.0.1.3680043.8.498.14958560978176121375035839707004667832,1
1.2.826.0.1.3680043.8.498.14959561028578335448289993045623217861,3
1.2.826.0.1.3680043.8.498.14959732862523218997149041503831001633,1
1.2.826.0.1.3680043.8.498.14963472809950919852176661973255059069,3
1.2.826.0.1.3680043.8.498.15024602758408626305833210011882949904,1
1.2.826.0.1.3680043.8.498.15025957400098336605043184930980421418,1
1.2.826.0.1.3680043.8.498.15065556607080211420503043544482923211,4
1.2.826.0.1.3680043.8.498.15090991392324602559982474708414427621,2
1.2.826.0.1.3680043.8.498.15103255966832759925770334719703425755,0
1.2.826.0.1.3680043.8.498.15133818248365103660456294775831248835,4
1.2.826.0.1.3680043.8.498.15219410096632334470101257478715035071,4
1.2.826.0.1.3680043.8.498.15219824433491621460467738389345697247,0
1.2.826.0.1.3680043.8.498.15297444019822621504849851092382560980,4
1.2.826.0.1.3680043.8.498.15326951535563258414956521742264374802,2
1.2.826.0.1.3680043.8.498.15337067581747365729183643142512558411,0
1.2.826.0.1.3680043.8.498.15360150088598749206650025637914821738,3
1.2.826.0.1.3680043.8.498.15376535778246978844757121776560020722,4
1.2.826.0.1.3680043.8.498.15399233309269178192583032682669258885,0
1.2.826.0.1.3680043.8.498.15428051518761311558410606976607852351,1
1.2.826.0.1.3680043.8.498.15444316810805746453392291780593934328,1
1.2.826.0.1.3680043.8.498.15468179600399954478612037548577772269,3
1.2.826.0.1.3680043.8.498.15486463042236628073590077209793828847,0
1.2.826.0.1.3680043.8.498.15522600887743817464976568872439594397,0
1.2.826.0.1.3680043.8.498.15539098084847502447238233198010208924,4
1.2.826.0.1.3680043.8.498.15593638897292057356864060466120253309,2
1.2.826.0.1.3680043.8.498.15595595490910196952568459534537629865,0
1.2.826.0.1.3680043.8.498.15599161312748548709240395406977042093,4
1.2.826.0.1.3680043.8.498.15630146025588580188363070220779173742,2
1.2.826.0.1.3680043.8.498.15709232000390534671340322807442769184,3
1.2.826.0.1.3680043.8.498.15744573360087157139672078937679122840,1
1.2.826.0.1.3680043.8.498.15851463019383290210760064201595021029,1
1.2.826.0.1.3680043.8.498.15863325224755490561125835019647303556,0
1.2.826.0.1.3680043.8.498.15969838281154273030237391394632849764,2
1.2.826.0.1.3680043.8.498.16046164723877343553376490423345098256,0
1.2.826.0.1.3680043.8.498.16051798246004436152597344963060310360,1
1.2.826.0.1.3680043.8.498.16060119389060497136231217718921482192,3
1.2.826.0.1.3680043.8.498.16101435445990180482665354366724730305,0
1.2.826.0.1.3680043.8.498.16158812105029662172517682642229718094,4
1.2.826.0.1.3680043.8.498.16164261456077269604929662134371603081,2
1.2.826.0.1.3680043.8.498.16189833935983604051983090678102023832,1
1.2.826.0.1.3680043.8.498.16200518336931321995379999168737787921,1
1.2.826.0.1.3680043.8.498.16225091905018667993201414191711776943,3
1.2.826.0.1.3680043.8.498.16258190393569006141285550986533848849,1
1.2.826.0.1.3680043.8.498.16318078762749420171833135145622117452,0
1.2.826.0.1.3680043.8.498.16338296537380784459604897543069625390,0
1.2.826.0.1.3680043.8.498.16364873390453802195568603605191835957,1
1.2.826.0.1.3680043.8.498.16370303687278282143772106415664171358,1
1.2.826.0.1.3680043.8.498.16397020531009156965821242117417547331,1
1.2.826.0.1.3680043.8.498.16469256144078887607437578587242258846,0
1.2.826.0.1.3680043.8.498.16483470188406187000599644150600279596,3
1.2.826.0.1.3680043.8.498.16527747624688737126118546487228060848,4
1.2.826.0.1.3680043.8.498.16534078612126477228267765508485297367,2
1.2.826.0.1.3680043.8.498.16538738179840493095338324009830673843,4
1.2.826.0.1.3680043.8.498.16550793987525699514242241133391355835,2
1.2.826.0.1.3680043.8.498.16581426215518472805200227992550139190,0
1.2.826.0.1.3680043.8.498.16589468854653713035210251187012168350,4
1.2.826.0.1.3680043.8.498.16657553974040122719239506008948241297,4
1.2.826.0.1.3680043.8.498.16666020201961191623151386398626511849,3
1.2.826.0.1.3680043.8.498.16674237773422474998796191258459643061,1
1.2.826.0.1.3680043.8.498.16691383858003633107641297162554868325,3
1.2.826.0.1.3680043.8.498.16709565360569239280032743619008187278,0
1.2.826.0.1.3680043.8.498.16709696133689803501344038926512501779,2
1.2.826.0.1.3680043.8.498.16718788321951483456195507236392554704,2
1.2.826.0.1.3680043.8.498.16724013341359693140331158148551346369,4
1.2.826.0.1.3680043.8.498.16774450022563283092653506225603012645,2
1.2.826.0.1.3680043.8.498.16812524557513419866531695739014681414,3
1.2.826.0.1.3680043.8.498.16843381581429596234606436682284624187,3
1.2.826.0.1.3680043.8.498.16845451648760595922758166878121325861,2
1.2.826.0.1.3680043.8.498.16862596867845295946732698348903803700,1
1.2.826.0.1.3680043.8.498.16864649493021092944977766326505053153,2
1.2.826.0.1.3680043.8.498.16886658450293145802897654768506439494,2
1.2.826.0.1.3680043.8.498.17049315826418217889213226790962592213,3
1.2.826.0.1.3680043.8.498.17056997047488992455301411194938263817,1
1.2.826.0.1.3680043.8.498.17070139245390396445395414066427036835,2
1.2.826.0.1.3680043.8.498.17074746747536999918446136673966046653,3
1.2.826.0.1.3680043.8.498.17092147498062993594620309531155267119,0
1.2.826.0.1.3680043.8.498.17093025979426350838724553020541643719,3
1.2.826.0.1.3680043.8.498.17107696939614797679012793547913769707,2
1.2.826.0.1.3680043.8.498.17123244662958741977525806700986256210,4
1.2.826.0.1.3680043.8.498.17146868851921828837871671912815843012,4
1.2.826.0.1.3680043.8.498.17160610480070701553118850947260201608,0
1.2.826.0.1.3680043.8.498.17241550277273207658303011467222594165,3
1.2.826.0.1.3680043.8.498.17265093113586420061761042467476063876,1
1.2.826.0.1.3680043.8.498.17274490471295558668613733667390457509,1
1.2.826.0.1.3680043.8.498.17336223563862025807066700226971845206,0
1.2.826.0.1.3680043.8.498.17389120886685633448235711042721669823,3
1.2.826.0.1.3680043.8.498.17415936504684075438800895036740822145,4
1.2.826.0.1.3680043.8.498.17420673628956367425739018933968443620,1
1.2.826.0.1.3680043.8.498.17427902052389033416295416299697276519,1
1.2.826.0.1.3680043.8.498.17517950899674150719043097786728121608,3
1.2.826.0.1.3680043.8.498.17547781127981007962008163248942714330,0
1.2.826.0.1.3680043.8.498.17596657287050550465463272509976106854,0
1.2.826.0.1.3680043.8.498.17618734998753079190687719289815512319,1
1.2.826.0.1.3680043.8.498.17662880041629379035049367252086125592,4
1.2.826.0.1.3680043.8.498.17663005209256897892831319144686413853,4
1.2.826.0.1.3680043.8.498.17691941055331862184525411493110144433,1
1.2.826.0.1.3680043.8.498.17741907690913585163443565102293192244,4
1.2.826.0.1.3680043.8.498.17768582402712001917772688462080201650,2
1.2.826.0.1.3680043.8.498.17769942698581399165275319502954100325,1
1.2.826.0.1.3680043.8.498.17813878802252660525798053577039470087,2
1.2.826.0.1.3680043.8.498.17836815413824722543229791044312174885,1
1.2.826.0.1.3680043.8.498.17844546765907321649997094867791102711,3
1.2.826.0.1.3680043.8.498.17856297841306582866782295284505406916,3
1.2.826.0.1.3680043.8.498.17865613300681542407687000381594067366,4
1.2.826.0.1.3680043.8.498.17909590711893200514107254988453660857,3
1.2.826.0.1.3680043.8.498.17931021655186901394796168474942485728,1
1.2.826.0.1.3680043.8.498.17967978373588651520812399064902037467,0
1.2.826.0.1.3680043.8.498.17985756708438762670829959560049370730,0
1.2.826.0.1.3680043.8.498.18080511167840608448833484000937072258,0
1.2.826.0.1.3680043.8.498.18090147030578547920423840630147682826,0
1.2.826.0.1.3680043.8.498.18092766733837308394607532608319746043,3
1.2.826.0.1.3680043.8.498.18113123512696698441392990570166201548,4
1.2.826.0.1.3680043.8.498.18114567737638963627123562895002602285,2
1.2.826.0.1.3680043.8.498.18175450083338316799857698898702333009,1
1.2.826.0.1.3680043.8.498.18176586296602067352845573876750324761,4
1.2.826.0.1.3680043.8.498.18199465156572252531439880765733639584,1
1.2.826.0.1.3680043.8.498.18230847745299902998425838090653825745,2
1.2.826.0.1.3680043.8.498.18245500498843512203508664874652003124,2
1.2.826.0.1.3680043.8.498.18315708641533862849721595991941979080,2
1.2.826.0.1.3680043.8.498.18344563362014614046776037921812502569,4
1.2.826.0.1.3680043.8.498.18350185433331570523543207086298834067,0
1.2.826.0.1.3680043.8.498.18389676218363070462526838642303976332,3
1.2.826.0.1.3680043.8.498.18392509497170616983977319528036573378,1
1.2.826.0.1.3680043.8.498.18403627643718880914843209837672242908,2
1.2.826.0.1.3680043.8.498.18509793799833391995987656714798904411,3
1.2.826.0.1.3680043.8.498.18518393141873346710197645305647124682,0
1.2.826.0.1.3680043.8.498.18529656610752887218162968403101035390,1
1.2.826.0.1.3680043.8.498.18592535981451766048952107991674227570,1
1.2.826.0.1.3680043.8.498.18614704377104425868545800677445972261,1
1.2.826.0.1.3680043.8.498.18625377919309205857120774497713011583,2
1.2.826.0.1.3680043.8.498.18653838887148864162027930218548124748,3
1.2.826.0.1.3680043.8.498.18671006890719350655167441375718348829,0
1.2.826.0.1.3680043.8.498.18680059761479598675335345641208680006,1
1.2.826.0.1.3680043.8.498.18695727379446620258431748063749176639,0
1.2.826.0.1.3680043.8.498.18721466442792788108431096912844719622,2
1.2.826.0.1.3680043.8.498.18758199166360428760124471581842191566,2
1.2.826.0.1.3680043.8.498.18792568294433896490648198192877693850,4
1.2.826.0.1.3680043.8.498.18807952338149288346040972005636698334,1
1.2.826.0.1.3680043.8.498.18825393854436144614202928260751418496,1
1.2.826.0.1.3680043.8.498.18848481788456572234982139368351538716,0
1.2.826.0.1.3680043.8.498.18879049235810379709186936621085221483,4
1.2.826.0.1.3680043.8.498.18899625751876258520147203904985857313,4
1.2.826.0.1.3680043.8.498.18931107448953327254073392032141677797,4
1.2.826.0.1.3680043.8.498.18968967345606818331567480514437075646,0
1.2.826.0.1.3680043.8.498.18993960105596277135383396226525760874,4
1.2.826.0.1.3680043.8.498.19034825848229751701363461935217290295,0
1.2.826.0.1.3680043.8.498.19104350033985745058396432133828748480,2
1.2.826.0.1.3680043.8.498.19124879088354547836118593585646705198,4
1.2.826.0.1.3680043.8.498.19178214677492694135853596920291058397,2
1.2.826.0.1.3680043.8.498.19183011851352129901149443549646899548,0
1.2.826.0.1.3680043.8.498.19194090255958016414082788444327981898,1
1.2.826.0.1.3680043.8.498.19197037365998103318720742154440921358,2
1.2.826.0.1.3680043.8.498.19198152070740205434848422424805073748,4
1.2.826.0.1.3680043.8.498.19291375342005405073321673638971145777,4
1.2.826.0.1.3680043.8.498.19342628541833173544083802327412975225,2
1.2.826.0.1.3680043.8.498.19374331384306309057311171252852774841,2
1.2.826.0.1.3680043.8.498.19419878169415950073207624537163068568,1
1.2.826.0.1.3680043.8.498.19439950168933299231685815631786334293,2
1.2.826.0.1.3680043.8.498.19486520578867272329833751210055639515,4
1.2.826.0.1.3680043.8.498.19489875090732464985703624680756212359,0
1.2.826.0.1.3680043.8.498.19512754570664577075249836633718382506,1
1.2.826.0.1.3680043.8.498.19516545000256238042886469152307943182,3
1.2.826.0.1.3680043.8.498.19573195389434178432956976770560221462,4
1.2.826.0.1.3680043.8.498.19592989024994864431870593504844309885,4
1.2.826.0.1.3680043.8.498.19601428113073026637547887698342670296,0
1.2.826.0.1.3680043.8.498.19624674714110931897302481276137067638,0
1.2.826.0.1.3680043.8.498.19706775737718777290660344285046025310,2
1.2.826.0.1.3680043.8.498.19722687746450343001601428638894755031,1
1.2.826.0.1.3680043.8.498.19788612491138642031531719942303619648,2
1.2.826.0.1.3680043.8.498.19813267030974842239752491935957206955,0
1.2.826.0.1.3680043.8.498.19821498229702528191367700655079805824,4
1.2.826.0.1.3680043.8.498.19830663206351645385520268848711462246,3
1.2.826.0.1.3680043.8.498.19832308119617081676615236082965891208,4
1.2.826.0.1.3680043.8.498.19845711038895023426012115550237130530,3
1.2.826.0.1.3680043.8.498.19871496221665809577186118817075295760,4
1.2.826.0.1.3680043.8.498.19887850741193535685529812263489892001,0
1.2.826.0.1.3680043.8.498.19895710326297085463251295629948896948,4
1.2.826.0.1.3680043.8.498.19925337578871911327225897926650188274,3
1.2.826.0.1.3680043.8.498.19965044457637713843792494926652048462,1
1.2.826.0.1.3680043.8.498.19977273190231806393528180968361858122,0
1.2.826.0.1.3680043.8.498.20023559426196341254845485444587607391,0
1.2.826.0.1.3680043.8.498.20063306448698185569553477478719533390,0
1.2.826.0.1.3680043.8.498.20123813962665544845986028832159432587,2
1.2.826.0.1.3680043.8.498.20134168618929769962391688049013971830,4
1.2.826.0.1.3680043.8.498.20156361590688072955579948030116579099,0
1.2.826.0.1.3680043.8.498.20184541870535223885310764061146422870,0
1.2.826.0.1.3680043.8.498.20192024727432864451309151144591371229,3
1.2.826.0.1.3680043.8.498.20196165276643741937915346646793735100,2
1.2.826.0.1.3680043.8.498.20204907530808218314127264658715054041,1
1.2.826.0.1.3680043.8.498.20232953944759707220316171133595554284,2
1.2.826.0.1.3680043.8.498.20266523169651039493799975212435349766,1
1.2.826.0.1.3680043.8.498.20269296702024202621734017056347194499,2
1.2.826.0.1.3680043.8.498.20301796413163444642416918108994411350,0
1.2.826.0.1.3680043.8.498.20375739629244657719385962474248679850,0
1.2.826.0.1.3680043.8.498.20411068889491114730824265411248922690,1
1.2.826.0.1.3680043.8.498.20427402498958253193571475926580142499,2
1.2.826.0.1.3680043.8.498.20472525526345683475357475395677168372,1
1.2.826.0.1.3680043.8.498.20488337421252584047930242186072775007,4
1.2.826.0.1.3680043.8.498.20509336519532058090925280050885010886,2
1.2.826.0.1.3680043.8.498.20521417572710861366819886462837836465,4
1.2.826.0.1.3680043.8.498.20522330861615570894210641293344468905,0
1.2.826.0.1.3680043.8.498.20587514285427671071934631922521946816,1
1.2.826.0.1.3680043.8.498.20600318722531772866761132262772105640,4
1.2.826.0.1.3680043.8.498.20640858366001462094044810443654811785,0
1.2.826.0.1.3680043.8.498.20690227395174139480327772367312879333,2
1.2.826.0.1.3680043.8.498.20733151481921261415295204209910573639,4
1.2.826.0.1.3680043.8.498.20781255814255169306555078952156148784,3
1.2.826.0.1.3680043.8.498.20801986011906346655458394198951999413,3
1.2.826.0.1.3680043.8.498.20850785960533583051456342090773230767,4
1.2.826.0.1.3680043.8.498.20852351697358589606507109300359572624,1
1.2.826.0.1.3680043.8.498.20859518005209632163032213488405671537,2
1.2.826.0.1.3680043.8.498.20933151653103548000061448393771614270,1
1.2.826.0.1.3680043.8.498.20947841686457891570351579406919873254,2
1.2.826.0.1.3680043.8.498.20953536352252551462901259297974956430,4
1.2.826.0.1.3680043.8.498.20969353615978236040448556356026349615,4
